event_group_id,condition_id,linked_tweet_count,avg_link_confidence,max_link_confidence,text_similarity,has_tweet_link,event_group_label,first_tweet_at,last_tweet_at,tweet_count,cluster_count,event_text,normalized_event_text,event_tokens,market_created_at,question,market_slug,category,lag_days,temporal_fit,score,creation_month,total_volume,month_percentile_rank
7676,0x1e8ca37cd02a02a8f168fef0e3958b8ed43c3b49b00bc5785d37bf71b26ac401,1,0.7198197245597839,0.7198197245597839,0.0,1,"#vechain, #ufc322, final",2025-11-15 01:03:00+00:00,2025-11-17 00:52:55+00:00,136,12,"#vechain, #ufc322, final #vechain, #ufc322, 10pmet steph, curry, prime stephen, curry, points scores, friday, final #lasvegasgp, vegas, ready #fifaworldcup, #weare26, qualified #vechain, #ufc322, next josh, allen, tbvsbuf saturday, final, scores myles, garrett, sack josh, jacobs, knee moody, moses, threes",#vechain #ufc322 final #vechain #ufc322 10pmet steph curry prime stephen curry points scores friday final #lasvegasgp vegas ready #fifaworldcup #weare26 qualified #vechain #ufc322 next josh allen tbvsbuf saturday final scores myles garrett sack josh jacobs knee moody moses threes,"['#vechain', '#ufc322', 'final', '#vechain', '#ufc322', '10pmet', 'steph', 'curry', 'prime', 'stephen', 'curry', 'points', 'scores', 'friday', 'final', '#lasvegasgp', 'vegas', 'ready', '#fifaworldcup', '#weare26', 'qualified', '#vechain', '#ufc322', 'next', 'josh', 'allen', 'tbvsbuf', 'saturday', 'final', 'scores', 'myles', 'garrett', 'sack', 'josh', 'jacobs', 'knee', 'moody', 'moses', 'threes']",2025-11-15 15:00:19.902249+00:00,Nuggets vs. Rockets: O/U 230.5,nba-den-hou-2025-11-21-total-230pt5,sports,0.5814803501041667,0.9169313785565476,3.0161778402421597,2025-11,3944.371901,0.4336308946244906
3862,0x210a8ab11259c9c02dfcb447af997f190789daae18f41e37bc535157146640a4,1,0.7065330147743225,0.7065330147743225,0.0,1,"twitter, $meta, threatening",2023-07-06 18:26:07+00:00,2023-07-06 19:36:00+00:00,4,1,"twitter, $meta, threatening twitter, $meta, threatening",twitter $meta threatening twitter $meta threatening,"['twitter', '$meta', 'threatening', 'twitter', '$meta', 'threatening']",2023-07-06 18:58:57.497000+00:00,Will Twitter sue Meta by July 15?,will-twitter-sue-meta-by-july-15,company / product announcements,0.0228066782407407,0.9967419031084656,3.024850307938369,2023-07,42771.062313,0.7641509433962265
6425,0x21a2fbd8f3acf80b96b52d3f5dfb1f1df5d5da0824586cf70625669522b27242,1,0.7834421396255493,0.7834421396255493,0.0,1,"$nvda, nvidia, earnings",2025-02-26 03:36:46+00:00,2025-02-27 21:56:44+00:00,106,9,"$nvda, nvidia, earnings $cnsp, cash, todays $nio, well, traded $nixx, repurchase, program blackwell, $nvda, year $nvda, jensen, listen nvidia, $nvda, earnings $nvda, sold, nvda $nvda, worth, lost nvidia, $nvda, jensen",$nvda nvidia earnings $cnsp cash todays $nio well traded $nixx repurchase program blackwell $nvda year $nvda jensen listen nvidia $nvda earnings $nvda sold nvda $nvda worth lost nvidia $nvda jensen,"['$nvda', 'nvidia', 'earnings', '$cnsp', 'cash', 'todays', '$nio', 'well', 'traded', '$nixx', 'repurchase', 'program', 'blackwell', '$nvda', 'year', '$nvda', 'jensen', 'listen', 'nvidia', '$nvda', 'earnings', '$nvda', 'sold', 'nvda', '$nvda', 'worth', 'lost', 'nvidia', '$nvda', 'jensen']",2025-02-26 19:49:01.697398+00:00,"Will Nvidia CEO say ""Microsoft"" during earnings call today?",will-nvidia-ceo-say-microsoft-during-earnings-call-today,company / product announcements,0.6751816828472221,0.9035454738789682,3.122162704736217,2025-02,9929.520472,0.420238741182854
6196,0x2216cbaf3e92ba81cfa66ad6a078c730dad5523cb18cd001990b5e29d31e3bb2,1,0.7505254745483398,0.7505254745483398,0.0,1,"cenat, ishowspeed, fortnite",2024-12-28 01:19:24+00:00,2024-12-28 23:55:18+00:00,4,1,"cenat, ishowspeed, fortnite cenat, ishowspeed, fortnite",cenat ishowspeed fortnite cenat ishowspeed fortnite,"['cenat', 'ishowspeed', 'fortnite', 'cenat', 'ishowspeed', 'fortnite']",2024-12-28 19:35:31.289504+00:00,Will Kai and Speed win Fortnite in 200-224 tries?,will-kai-and-speed-win-fortnite-in-200-224-tries,entertainment / awards,0.7611954803703703,0.8912577885185186,3.059643466706921,2024-12,49835.369239,0.4094911937377691
5372,0x23617f7c1a0d2feaecb3539011ce60d1385151e7fcbe866b3f8aec3645f07067,1,0.7902544140815735,0.7902544140815735,0.0,1,"trump, donald, president",2024-06-24 05:30:09+00:00,2024-06-24 23:26:16+00:00,6,1,"trump, donald, president trump, donald, risk",trump donald president trump donald risk,"['trump', 'donald', 'president', 'trump', 'donald', 'risk']",2024-06-24 18:46:56.197231+00:00,Trump to speak at Bitcoin 2024 conference?,trump-to-speak-at-bitcoin-2024-conference,crypto / digital assets,0.5533240420254629,0.9209537082820768,3.1410474787955023,2024-06,17073.088012,0.5817174515235457
5989,0x23828a0af34d00f51d4ec29e984cc8426eade2723656c07f6ca190a049b5cec2,5,0.7302485346794129,0.7743020057678223,0.0,1,"#foxnews, #electionday, trump",2024-11-05 00:14:13+00:00,2024-11-06 23:49:17+00:00,253,18,"#foxnews, #electionday, trump $spy, $qqq, election trump, donald, election election, here, vote it’s, election, issues harris, kamala, campaign harris, kamala, trump harris, trump, election news, it’s, early trump, election, updates there, chance, trump trump, donald, united trump, donald, election harris, kamala, trump harris, kamala, trump kalshi, projection, wins news, projects, trump trump, odds, 🔴trump trump, wins, harris",#foxnews #electionday trump $spy $qqq election trump donald election election here vote it’s election issues harris kamala campaign harris kamala trump harris trump election news it’s early trump election updates there chance trump trump donald united trump donald election harris kamala trump harris kamala trump kalshi projection wins news projects trump trump odds 🔴trump trump wins harris,"['#foxnews', '#electionday', 'trump', '$spy', '$qqq', 'election', 'trump', 'donald', 'election', 'election', 'here', 'vote', 'it’s', 'election', 'issues', 'harris', 'kamala', 'campaign', 'harris', 'kamala', 'trump', 'harris', 'trump', 'election', 'news', 'it’s', 'early', 'trump', 'election', 'updates', 'there', 'chance', 'trump', 'trump', 'donald', 'united', 'trump', 'donald', 'election', 'harris', 'kamala', 'trump', 'harris', 'kamala', 'trump', 'kalshi', 'projection', 'wins', 'news', 'projects', 'trump', 'trump', 'odds', '🔴trump', 'trump', 'wins', 'harris']",2024-11-05 22:21:04.291279+00:00,Will Kamala Harris concede by Friday?,will-kamala-harris-concede-by-friday,elections / politics,0.9214269823958332,0.8683675739434524,4.68494790465264,2024-11,187881.253089,0.7337154768108389
6534,0x23d39d744428faab5f87466cf3f9ec6745deb5614a3ff87e6beff451fffa16e7,5,0.7310495018959046,0.7565493583679199,0.2142857142857142,1,"powell, jerome, inflation",2025-03-19 18:01:09+00:00,2025-03-19 19:56:54+00:00,28,5,"powell, jerome, inflation powell, inflation, base chairman, jerome, powell powell, economy, strong jerome, powell, inflation jerome, powell, speaking",powell jerome inflation powell inflation base chairman jerome powell powell economy strong jerome powell inflation jerome powell speaking,"['powell', 'jerome', 'inflation', 'powell', 'inflation', 'base', 'chairman', 'jerome', 'powell', 'powell', 'economy', 'strong', 'jerome', 'powell', 'inflation', 'jerome', 'powell', 'speaking']",2025-03-19 20:09:10.754093+00:00,"Will Jerome Powell say ""inflation"" 50 or more times during the May meeting?",will-jerome-powell-say-inflation-50-or-more-times-during-the-may-meeting,elections / politics,0.0889091908912037,0.9872986870155424,5.260359520916426,2025-03,27533.336465,0.5348768180468982
7649,0x24701157df739f9c686777c24a484ece3ab6bab24d67334e8d6e6fb808b1a520,1,0.7097969055175781,0.7097969055175781,0.0,1,"#worlds2025, final, scores",2025-11-09 06:23:20+00:00,2025-11-11 06:15:48+00:00,29,5,"#worlds2025, final, scores #worlds2025, grand, final saturday, final, scores cade, cunningham, tonight scores, sunday, final cade, cunningham, peacock",#worlds2025 final scores #worlds2025 grand final saturday final scores cade cunningham tonight scores sunday final cade cunningham peacock,"['#worlds2025', 'final', 'scores', '#worlds2025', 'grand', 'final', 'saturday', 'final', 'scores', 'cade', 'cunningham', 'tonight', 'scores', 'sunday', 'final', 'cade', 'cunningham', 'peacock']",2025-11-10 07:10:13.768199+00:00,1H Spread: Pistons (-7.5),nba-was-det-2025-11-11-1h-spread-home-7pt5,sports,1.0325667615625,0.8524904626339286,2.972861540549252,2025-11,127.543858,0.0888317484960217
6632,0x25ce5723aebb54a9fba1e6cc69ab2f2e482db356812e6f44b9a4efd8ec973c86,3,0.7188438574473063,0.7296770811080933,0.12,1,"trump, china, donald",2025-04-08 00:00:07+00:00,2025-04-09 23:18:09+00:00,79,12,"trump, china, donald donald, trump, major donald, trump, said elon, musk, trump white, press, secretary white, additional, press donald, trump, make tariffs, donald, trump recession, odds, pause trump, raises, tariffs trump, raising, tariffs trump, said, pause treasury, secretary, bessent",trump china donald donald trump major donald trump said elon musk trump white press secretary white additional press donald trump make tariffs donald trump recession odds pause trump raises tariffs trump raising tariffs trump said pause treasury secretary bessent,"['trump', 'china', 'donald', 'donald', 'trump', 'major', 'donald', 'trump', 'said', 'elon', 'musk', 'trump', 'white', 'press', 'secretary', 'white', 'additional', 'press', 'donald', 'trump', 'make', 'tariffs', 'donald', 'trump', 'recession', 'odds', 'pause', 'trump', 'raises', 'tariffs', 'trump', 'raising', 'tariffs', 'trump', 'said', 'pause', 'treasury', 'secretary', 'bessent']",2025-04-09 22:06:54.954034+00:00,Will Trump raise or lower tariffs on China first?,will-trump-raise-or-lower-tariffs-on-china-first,elections / politics,1.921388356875,0.7255159490178571,4.283041283650158,2025-04,75727.887147,0.6607500715717148
7707,0x2649e8b251f4549800a20c0c81c66b52cbb058633c11cb8a5c13ad5a590ebcfe,1,0.7167722582817078,0.7167722582817078,0.0,1,"know, nvidia, $nvda",2025-11-20 01:27:33+00:00,2025-11-21 23:32:47+00:00,32,6,"know, nvidia, $nvda last, $meta, chart nvidia, $nvda, earnings $vix, know, it’s $nvda, nvidia, shares $orcl, below, $200 palantir, more, $pltr",know nvidia $nvda last $meta chart nvidia $nvda earnings $vix know it’s $nvda nvidia shares $orcl below $200 palantir more $pltr,"['know', 'nvidia', '$nvda', 'last', '$meta', 'chart', 'nvidia', '$nvda', 'earnings', '$vix', 'know', 'it’s', '$nvda', 'nvidia', 'shares', '$orcl', 'below', '$200', 'palantir', 'more', '$pltr']",2025-11-21 05:55:52.991587+00:00,Will NVIDIA (NVDA) hit $180 before 2026??,will-nvda-hit-180-before-2026,company / product announcements,1.186342495219907,0.8305225006828704,2.9762812231060547,2025-11,2102.0,0.3138705608383466
3831,0x26ccd1ee40a51a749823e326749a22047f938d92af4714e909aa1c506ac820a5,12,0.7298339158296585,0.7754479646682739,0.0,1,"affirmative, action, supreme",2023-06-29 14:15:02+00:00,2023-06-30 22:30:31+00:00,80,7,"affirmative, action, supreme affirmative, action, time affirmative, action, white supreme, court, ruling supreme, court, affirmative affirmative, action, racial court, supreme, refuse student, court, supreme",affirmative action supreme affirmative action time affirmative action white supreme court ruling supreme court affirmative affirmative action racial court supreme refuse student court supreme,"['affirmative', 'action', 'supreme', 'affirmative', 'action', 'time', 'affirmative', 'action', 'white', 'supreme', 'court', 'ruling', 'supreme', 'court', 'affirmative', 'affirmative', 'action', 'racial', 'court', 'supreme', 'refuse', 'student', 'court', 'supreme']",2023-06-29 21:09:36.618000+00:00,Biden v. Nebraska: Student Loan Forgiveness,biden-v-nebraska-student-loan-forgiveness,elections / politics,0.2879006712962962,0.9588713326719576,5.880988946382298,2023-06,1740.607362,0.2051282051282051
4746,0x27c8a6a7af5ab7b0bfff28783816c0cc71357eaee3970857fc11309442555631,6,0.7526110112667084,0.7905327677726746,0.4444444444444444,1,"carlson, tucker, putin",2024-02-06 12:42:57+00:00,2024-02-06 21:54:37+00:00,14,2,"carlson, tucker, putin carlson, tucker, liberal putin, carlson, interview",carlson tucker putin carlson tucker liberal putin carlson interview,"['carlson', 'tucker', 'putin', 'carlson', 'tucker', 'liberal', 'putin', 'carlson', 'interview']",2024-02-06 20:32:32.866000+00:00,Tucker Carlson + Putin interview released by Friday?,tucker-carlson-putin-interview-released-by-friday,entertainment / awards,0.3261095601851852,0.9534129199735448,6.09737165065322,2024-02,213587.96004,0.9147286821705426
7245,0x2871935578e860f4c2fd6ba7384fa583c1f09bca77a0d85096c2a0a8fc08b771,1,0.7900635004043579,0.7900635004043579,0.4285714285714285,1,"cincinnati, sinner, jannik",2025-08-16 20:37:30+00:00,2025-08-17 01:26:36+00:00,14,2,"cincinnati, sinner, jannik sinner, jannik, cincinnati carlos, alcaraz, cincinnati",cincinnati sinner jannik sinner jannik cincinnati carlos alcaraz cincinnati,"['cincinnati', 'sinner', 'jannik', 'sinner', 'jannik', 'cincinnati', 'carlos', 'alcaraz', 'cincinnati']",2025-08-17 00:26:57.187341+00:00,ATP Cincinnati - Sinner vs. Alcaraz,atp-cincinnati-sinner-vs-alcaraz,sports,0.1593424460763889,0.9772367934176588,4.234655185343179,2025-08,84690.171707,0.8047276464542652
6427,0x288d8da5ddc4ec44a5a5f4844619e3212cc44c4bda3e7d14026e7b78d7617c1f,4,0.7461166232824326,0.7690953612327576,0.0,1,"files, epstein, trump",2025-02-26 15:48:05+00:00,2025-02-27 22:43:38+00:00,24,4,"files, epstein, trump trump, odds, meeting epstein, attorney, general epstein, files, released epstein, list, chance",files epstein trump trump odds meeting epstein attorney general epstein files released epstein list chance,"['files', 'epstein', 'trump', 'trump', 'odds', 'meeting', 'epstein', 'attorney', 'general', 'epstein', 'files', 'released', 'epstein', 'list', 'chance']",2025-02-27 19:38:18.270552+00:00,Will FBI send Pam Bondi the full Epstein files by Friday?,will-fbi-send-pam-bondi-the-full-epstein-files-by-tomorrow-feb27,elections / politics,1.159875816574074,0.8343034547751322,4.415071710280622,2025-02,10813.870797,0.4340748779164405
6892,0x290b2ef3ac9d97e40cf06a7044019ac0457a91c5a8c641332139de0fdfa377d5,1,0.7610122561454773,0.7610122561454773,0.0,1,"#nbafinals, game, jalen",2025-05-30 00:11:41+00:00,2025-05-31 20:20:11+00:00,8,2,"#nbafinals, game, jalen game, jalen, brunson thunder, #nbafinals, presented",#nbafinals game jalen game jalen brunson thunder #nbafinals presented,"['#nbafinals', 'game', 'jalen', 'game', 'jalen', 'brunson', 'thunder', '#nbafinals', 'presented']",2025-05-30 14:35:37.166583+00:00,Knicks win and Brunson scores 32+ points?,knicks-win-and-brunson-scores-32-points-553,sports,0.5999556317476852,0.9142920526074736,3.087209040137493,2025-05,7110.251911,0.3531746031746032
3372,0x2a028c9facb1d144f24617bff93fc03ce01fde246ba1cebceb2ceac81440f040,2,0.7104184031486511,0.7106963396072388,0.125,1,"$frc, halted, first",2023-03-20 11:29:22+00:00,2023-03-22 08:10:22+00:00,38,6,"$frc, halted, first $frc, circuit, breaker $frc, last, halted first, republic, $frc $frc, halted, first ⚠️breaking, first, republic ⚠️breaking, february, inflation",$frc halted first $frc circuit breaker $frc last halted first republic $frc $frc halted first ⚠️breaking first republic ⚠️breaking february inflation,"['$frc', 'halted', 'first', '$frc', 'circuit', 'breaker', '$frc', 'last', 'halted', 'first', 'republic', '$frc', '$frc', 'halted', 'first', '⚠️breaking', 'first', 'republic', '⚠️breaking', 'february', 'inflation']",2023-03-20 17:32:45.753000+00:00,Will First Republic Bank fail by March 31?,will-first-republic-bank-fail-by-march-31,company / product announcements,0.2523582523148148,0.9639488210978836,3.939369135180751,2023-03,135.0,0.6822107081174439
6484,0x2b11b2d036de0500acd055c1a5b5da28af01a7c4009bca6f6b35a5d838432587,2,0.7233316600322723,0.7356158494949341,0.0,1,"#bitcoin, #btc, nasdaq",2025-03-10 02:12:23+00:00,2025-03-11 19:50:14+00:00,20,4,"#bitcoin, #btc, nasdaq #bitcoin, bounces, $80k bitcoin, #btc, $btc #solana, simd, vote nasdaq, futures, another",#bitcoin #btc nasdaq #bitcoin bounces $80k bitcoin #btc $btc #solana simd vote nasdaq futures another,"['#bitcoin', '#btc', 'nasdaq', '#bitcoin', 'bounces', '$80k', 'bitcoin', '#btc', '$btc', '#solana', 'simd', 'vote', 'nasdaq', 'futures', 'another']",2025-03-11 22:25:31.138357+00:00,Will Solana SIMD-0228 be approved?,will-solana-simd-0228-be-approved,crypto / digital assets,1.8424553050578705,0.736792099277447,3.564607772500951,2025-03,42170.964944,0.5948352626892253
7894,0x2b5e40949516d442d1b3d7f28c60f60cf193655e4025bfaa0938c61e68b1e663,2,0.7040745317935944,0.7044295072555542,0.0,1,"#cfc, #mciche, scores",2026-01-04 00:59:46+00:00,2026-01-05 20:54:09+00:00,100,16,"#cfc, #mciche, scores #cfc, #mciche, equaliser #dalvsnyg, #dallascowboys, week jaylen, brown, celtics stephen, curry, star scores, saturday, final garrett, myles, sack half, time, chances igor, thiago, premier #broncoscountry, meets, media #cfc, #mciche, vote #redbullracing, season, ready #idontwanttooverreactbut, #pmslive, fans opponents, locked, list aaron, rodgers, playoff wild, card, weekend sunday, final, scores",#cfc #mciche scores #cfc #mciche equaliser #dalvsnyg #dallascowboys week jaylen brown celtics stephen curry star scores saturday final garrett myles sack half time chances igor thiago premier #broncoscountry meets media #cfc #mciche vote #redbullracing season ready #idontwanttooverreactbut #pmslive fans opponents locked list aaron rodgers playoff wild card weekend sunday final scores,"['#cfc', '#mciche', 'scores', '#cfc', '#mciche', 'equaliser', '#dalvsnyg', '#dallascowboys', 'week', 'jaylen', 'brown', 'celtics', 'stephen', 'curry', 'star', 'scores', 'saturday', 'final', 'garrett', 'myles', 'sack', 'half', 'time', 'chances', 'igor', 'thiago', 'premier', '#broncoscountry', 'meets', 'media', '#cfc', '#mciche', 'vote', '#redbullracing', 'season', 'ready', '#idontwanttooverreactbut', '#pmslive', 'fans', 'opponents', 'locked', 'list', 'aaron', 'rodgers', 'playoff', 'wild', 'card', 'weekend', 'sunday', 'final', 'scores']",2026-01-04 07:00:06.388034+00:00,Games Total: O/U 2.5,cs2-9ine-wc1-2026-01-04-total-games-2pt5,sports,0.2502359726157407,0.964252003912037,3.6159271529367496,2026-01,2084.791,0.5909325090159712
4747,0x2becd99e7850cef2613194a6b0e709405eb3baa6399baffed7625b6922d255af,5,0.7300545811653137,0.7721735239028931,0.3333333333333333,1,"adam, neumann, wework",2024-02-06 13:16:37+00:00,2024-02-06 22:28:55+00:00,6,1,"adam, neumann, wework adam, neumann, wework",adam neumann wework adam neumann wework,"['adam', 'neumann', 'wework', 'adam', 'neumann', 'wework']",2024-02-06 16:54:10.313000+00:00,Will Adam Neumann buy back WeWork in February?,will-adam-neumann-buy-back-wework-in-february,company / product announcements,0.151080011574074,0.9784171412037036,5.560994382064986,2024-02,13868.322577,0.4186046511627907
4979,0x2bf9fc4b1498eceaffde98c78989c92bfaacdc93b3f80602995a34b733b4283b,2,0.7490217685699463,0.7771621346473694,0.3333333333333333,1,"bridge, baltimore, collapses",2024-03-26 11:24:55+00:00,2024-03-27 16:52:44+00:00,8,2,"bridge, baltimore, collapses bridge, baltimore, ship baltimore, bridge, collapses",bridge baltimore collapses bridge baltimore ship baltimore bridge collapses,"['bridge', 'baltimore', 'collapses', 'bridge', 'baltimore', 'ship', 'baltimore', 'bridge', 'collapses']",2024-03-26 14:49:05.649809+00:00,Baltimore Bridge ship hacked?,baltimore-bridge-collapse-caused-by-hack,none,0.1417899283449074,0.9797442959507277,4.548007762751906,2024-03,6601.937615,0.1678966789667896
5244,0x2ce3ecf6210519e739e4a7b131dcce9e23bd8cfdd270eb7adf3026c198615689,1,0.7036946415901184,0.7036946415901184,0.0,1,"game, finals, luka",2024-05-24 01:32:33+00:00,2024-05-25 15:20:59+00:00,22,3,"game, finals, luka brown, jaylen, game luka, doncic, game game, luka, winner",game finals luka brown jaylen game luka doncic game game luka winner,"['game', 'finals', 'luka', 'brown', 'jaylen', 'game', 'luka', 'doncic', 'game', 'game', 'luka', 'winner']",2024-05-24 15:36:43.443411+00:00,Dallas Mavericks vs. Minnesota Timberwolves: Game 3,nba-dal-min-2024-05-26,sports,0.5862319839236111,0.9162525737251984,2.9876874231127046,2024-05,8159.012629,0.289048473967684
